state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,temperature
704.517,0.74026537,0.005859375,1.0078125,-0.073486328,-1.86259542,-0.061068702,0.091603053,20484,17,-35,-0.835449219,-0.857535185,-0.076802761,FALSE,,FALSE,,20500,,36
704.522,0.745266967,-0.011474609,1.002197266,-0.075927734,-2.015267176,0,-0.091603053,20491,34,-31,-0.857421875,-0.875573815,-0.068028868,FALSE,,FALSE,,20484,,36
704.527,0.750269323,-0.006103516,0.996826172,-0.077880859,-2.076335878,-0.152671756,0.396946565,20493,2,-47,-0.857421875,-0.993318997,-0.103140541,FALSE,,FALSE,,20484,,36
704.532,0.755270771,0.016113281,0.9921875,-0.073242188,-1.954198473,-0.427480916,0.549618321,20493,-11,-39,-0.835449219,-0.989038297,-0.08558022,FALSE,,FALSE,,20500,,36
704.537,0.760272979,0.022949219,1.005859375,-0.071777344,-1.893129771,-0.366412214,0.641221374,20489,-16,-83,-0.857421875,-0.818583015,-0.182141807,FALSE,,FALSE,,20484,,36
704.542,0.765274242,0.026367188,0.999267578,-0.071533203,-1.709923664,-0.244274809,0.519083969,20483,-24,-98,-0.857421875,-0.731758627,-0.215059001,FALSE,,FALSE,,20484,,36
704.547,0.770276913,0.025390625,1.003173828,-0.071777344,-1.770992366,0.030534351,0.27480916,20486,8,-45,-0.857421875,-0.705545947,-0.098751582,FALSE,,FALSE,,20484,,36
704.552,0.775278232,0.004638672,1.006835938,-0.075927734,-1.740458015,-0.213740458,0.580152672,20488,12,-96,-0.879394531,-0.720312432,-0.210681082,FALSE,,FALSE,,20468,,36
704.557,0.780279865,0.006591797,0.997070313,-0.078613281,-1.770992366,-0.061068702,0.366412214,20485,-23,-119,-0.857421875,-0.760174726,-0.261143073,FALSE,,FALSE,,20484,,36
704.562,0.785281554,0.014892578,0.998779297,-0.078613281,-1.86259542,-0.183206107,0.183206107,20485,-4,-76,-0.879394531,-0.724673003,-0.16678919,FALSE,,FALSE,,20468,,36
704.567,0.790283596,0.022949219,1.007080078,-0.079589844,-1.832061069,-0.061068702,0.580152672,20485,-2,-138,-0.857421875,-0.643688426,-0.302838185,FALSE,,FALSE,,20484,,36
704.572,0.795284359,0.013183594,0.998535156,-0.080566406,-1.923664122,-0.061068702,0.671755725,20483,-7,-139,-0.879394531,-0.540039123,-0.305048651,FALSE,,FALSE,,20468,,36
704.577,0.800286326,0.011230469,1.004394531,-0.081787109,-1.893129771,-0.305343511,0.824427481,20482,-6,-158,-0.857421875,-0.430180271,-0.346727777,FALSE,,FALSE,,20484,,36
704.582,0.805288459,0.013916016,1.003417969,-0.082519531,-2.106870229,-0.122137405,0.610687023,20481,-3,-145,-0.857421875,-0.236907279,-0.318199543,FALSE,,FALSE,,20484,,36
704.587,0.810290408,0.020996094,1.000244141,-0.082275391,-1.893129771,-0.335877863,0.763358779,20481,0,-167,-0.857421875,-0.005662789,-0.366478094,FALSE,,FALSE,,20484,,36
704.592,0.81529206,0.0234375,1.000732422,-0.084228516,-2.076335878,-0.091603053,0.916030534,20481,-1,-145,-0.879394531,0.054844154,-0.318216218,FALSE,,FALSE,,20468,,36
704.597,0.820294082,0.017822266,1.003173828,-0.080322266,-2.167938931,-0.152671756,0.916030534,20483,6,-136,-0.879394531,-0.0872694,-0.298464867,FALSE,,FALSE,,20468,,36
704.602,0.825295846,0.019042969,0.997314453,-0.078369141,-2.106870229,-0.122137405,0.79389313,20483,0,-138,-0.879394531,-0.259660472,-0.302854056,FALSE,,FALSE,,20468,,36
704.607,0.830297683,0.015869141,1.007080078,-0.081298828,-2.290076336,-0.183206107,0.671755725,20482,-2,-162,-0.857421875,-0.261107348,-0.355505696,FALSE,,FALSE,,20484,,36
704.612,0.835299576,0.019042969,1.002441406,-0.080322266,-2.167938931,0.030534351,0.732824427,20480,-10,-171,-0.879394531,-0.15280267,-0.375275678,FALSE,,FALSE,,20468,,36
704.617,0.840301228,0.017822266,1.000732422,-0.077636719,-2.259541985,-0.061068702,0.702290076,20478,-5,-176,-0.879394531,-0.159323108,-0.386248651,FALSE,,FALSE,,20468,,36
704.622,0.845303214,0.017822266,0.999511719,-0.079101563,-2.13740458,-0.091603053,0.641221374,20477,0,-148,-0.901367188,-0.327219979,-0.324817024,FALSE,,FALSE,,20453,,36
704.627,0.85030481,0.021972656,0.997558594,-0.081542969,-2.13740458,-0.030534351,0.702290076,20476,-5,-173,-0.879394531,-0.496871159,-0.379664867,FALSE,,FALSE,,20468,,36
704.632,0.855305796,0.016601563,0.998779297,-0.081298828,-2.351145038,-0.122137405,0.702290076,20476,-6,-192,-0.879394531,-0.477504847,-0.421362165,FALSE,,FALSE,,20468,,36
704.637,0.860307744,0.012939453,1.006835938,-0.077148438,-2.442748092,-0.122137405,0.79389313,20470,-20,-221,-0.879394531,-0.338467637,-0.485005409,FALSE,,FALSE,,20468,,36
704.642,0.865309211,0.019775391,1.004150391,-0.079589844,-2.381679389,-0.305343511,0.641221374,20461,-40,-156,-0.879394531,-0.222105632,-0.342356759,FALSE,,FALSE,,20468,,36
704.647,0.870311641,0.0234375,1.001953125,-0.084228516,-2.290076336,-0.213740458,0.610687023,20452,-41,-55,-0.901367188,-0.217891144,-0.120709029,FALSE,,FALSE,,20453,,36
704.652,0.875312756,0.026855469,0.999267578,-0.079833984,-2.41221374,0,0.396946565,20445,-25,11,-0.879394531,-0.285941203,0.024140541,FALSE,,FALSE,,20468,,36
704.657,0.88031526,0.026367188,1.003662109,-0.081054688,-2.381679389,-0.030534351,0.27480916,20443,2,3,-0.901367188,-0.306614566,0.006584129,FALSE,,FALSE,,20453,,36
704.662,0.88531719,0.015136719,1.002929688,-0.083496094,-2.534351145,-0.213740458,0.549618321,20444,0,-32,-0.879394531,-0.29524205,-0.070227027,FALSE,,FALSE,,20468,,36
704.667,0.890319305,0.006347656,1.002197266,-0.080566406,-2.564885496,-0.061068702,0.458015267,20444,-3,-17,-0.901367188,-0.264230453,-0.037310064,FALSE,,FALSE,,20453,,35
704.672,0.895320717,0.012451172,1.00390625,-0.082275391,-2.717557252,-0.152671756,0.519083969,20444,0,-17,-0.901367188,-0.311371548,-0.037310064,FALSE,,FALSE,,20453,,35
704.677,0.900322628,0.017089844,1.002441406,-0.077636719,-2.717557252,-0.27480916,0.488549618,20445,0,16,-0.901367188,-0.404848985,0.035115354,FALSE,,FALSE,,20453,,36
704.682,0.905323965,0.018066406,1.005371094,-0.081542969,-2.839694656,-0.305343511,0.79389313,20446,6,-8,-0.901367188,-0.432277962,-0.017557677,FALSE,,FALSE,,20453,,36
704.687,0.910326229,0.01171875,1.003173828,-0.081787109,-2.687022901,-0.366412214,0.549618321,20443,-6,-2,-0.901367188,-0.415143194,-0.004389419,FALSE,,FALSE,,20453,,36
704.692,0.915327751,0.01953125,1.008056641,-0.084716797,-2.809160305,-0.183206107,0.641221374,20446,3,1,-0.901367188,-0.370803893,0.00219471,FALSE,,FALSE,,20453,,36
704.697,0.920329922,0.020507813,1.002441406,-0.082519531,-2.992366412,-0.122137405,0.641221374,20445,-1,-1,-0.901367188,-0.312578854,-0.00219471,FALSE,,FALSE,,20453,,35
704.702,0.925331389,0.018798828,0.999755859,-0.077636719,-3.083969466,-0.213740458,0.458015267,20445,-2,0,-0.879394531,-0.161868617,0,FALSE,,FALSE,,20468,,35
704.707,0.930333059,0.016601563,0.999755859,-0.080322266,-3.20610687,-0.183206107,0.549618321,20445,1,1,-0.901367188,0.03605007,0.00219471,FALSE,,FALSE,,20453,,36
704.712,0.935334212,0.018798828,1.001220703,-0.077392578,-2.961832061,-0.152671756,0.610687023,20445,-2,2,-0.901367188,0.071832519,0.004389419,FALSE,,FALSE,,20453,,36
704.717,0.940336605,0.017578125,1.001708984,-0.07421875,-2.961832061,-0.091603053,0.396946565,20446,0,49,-0.879394531,0.089011093,0.107535136,FALSE,,FALSE,,20468,,36
704.722,0.945338405,0.010742188,1.003173828,-0.076660156,-2.93129771,-0.152671756,0.671755725,20447,-1,25,-0.901367188,0.181135007,0.054867741,FALSE,,FALSE,,20453,,36
704.727,0.950339983,0.00390625,0.999755859,-0.076660156,-2.961832061,0.061068702,0.396946565,20447,-8,28,-0.901367188,0.13741064,0.061451869,FALSE,,FALSE,,20453,,36
704.732,0.955341876,0.017822266,1.005615234,-0.081298828,-3.083969466,0,0.580152672,20448,10,83,-0.879394531,0.098329278,0.182151353,FALSE,,FALSE,,20468,,36
704.737,0.960344158,0.014160156,1.002685547,-0.083251953,-3.053435115,-0.122137405,0.79389313,20451,14,43,-0.901367188,0.153622233,0.094372514,FALSE,,FALSE,,20453,,36
704.742,0.965345254,0.010009766,1.000244141,-0.083251953,-3.022900763,-0.27480916,0.580152672,20449,-9,49,-0.901367188,0.088486471,0.107540771,FALSE,,FALSE,,20453,,36
704.747,0.970347277,0.019775391,1.000732422,-0.079101563,-3.145038168,-0.122137405,0.702290076,20452,9,100,-0.923339844,-0.13691083,0.219482465,FALSE,,FALSE,,20437,,36
704.752,0.975348429,0.009765625,1.004638672,-0.086669922,-3.297709924,-0.061068702,0.854961832,20453,11,74,-0.879394531,-0.270471215,0.162400001,FALSE,,FALSE,,20468,,36
704.757,0.980350748,0.013916016,1.000976563,-0.08203125,-3.267175573,-0.244274809,0.641221374,20452,0,69,-0.901367188,-0.157888528,0.151434964,FALSE,,FALSE,,20453,,36
704.762,0.985352363,0.012695313,1.000976563,-0.079345703,-3.297709924,-0.305343511,0.854961832,20448,-17,21,-0.923339844,-0.161256695,0.046091318,FALSE,,FALSE,,20437,,36
704.767,0.990354922,0.015380859,1.003662109,-0.078125,-3.419847328,-0.183206107,0.488549618,20450,10,77,-0.901367188,-0.32697652,0.168992641,FALSE,,FALSE,,20453,,36
704.772,0.9953565,0.009277344,1.007568359,-0.076660156,-3.328244275,-0.091603053,0.641221374,20452,15,64,-0.901367188,-0.318737052,0.140461416,FALSE,,FALSE,,20453,,36
704.777,1.000358467,0.014160156,0.999023438,-0.077880859,-3.419847328,-0.061068702,0.702290076,20451,-4,15,-0.901367188,-0.199590427,0.032920644,FALSE,,FALSE,,20453,,36
704.782,1.005359471,0.015380859,1.003417969,-0.071044922,-3.358778626,0,0.366412214,20448,-8,56,-0.879394531,-0.018884789,0.122897298,FALSE,,FALSE,,20468,,36
704.787,1.010362086,0.024169922,0.998291016,-0.076416016,-3.419847328,-0.244274809,0.824427481,20451,19,60,-0.901367188,0.186785108,0.131682577,FALSE,,FALSE,,20453,,36
704.792,1.015363961,0.012451172,0.998291016,-0.07421875,-3.389312977,-0.183206107,0.732824427,20451,4,62,-0.901367188,0.215429741,0.136071997,FALSE,,FALSE,,20453,,36
704.797,1.020366557,0.014892578,1.003662109,-0.075439453,-3.389312977,-0.244274809,0.427480916,20453,6,98,-0.879394531,0.216494804,0.215070272,FALSE,,FALSE,,20468,,36
704.802,1.025368673,0.014892578,1.000976563,-0.075439453,-3.236641221,-0.244274809,0.732824427,20453,2,83,-0.901367188,0.288043083,0.182160899,FALSE,,FALSE,,20453,,36
704.807,1.030371269,0.011962891,1.002685547,-0.079345703,-3.358778626,-0.152671756,0.427480916,20452,-3,78,-0.857421875,0.399048162,0.171169409,FALSE,,FALSE,,20484,,36
704.812,1.03537281,0.017822266,1.001464844,-0.075439453,-3.297709924,-0.091603053,0.549618321,20452,-4,117,-0.901367188,0.526441497,0.256781026,FALSE,,FALSE,,20453,,36
704.817,1.040374518,0.010742188,1.004638672,-0.080322266,-3.114503817,-0.335877863,0.763358779,20454,1,98,-0.901367188,0.389340585,0.215081543,FALSE,,FALSE,,20453,,36
704.822,1.045375707,0.019287109,1.000488281,-0.077636719,-3.114503817,-0.122137405,0.458015267,20457,17,173,-0.901367188,0.093619672,0.379684765,FALSE,,FALSE,,20453,,36
704.827,1.050377711,0.018554688,1.000244141,-0.075439453,-3.114503817,-0.122137405,0.854961832,20464,22,81,-0.901367188,-0.103562183,0.177771479,FALSE,,FALSE,,20453,,36
704.832,1.05537953,0.013671875,0.996337891,-0.073730469,-3.297709924,-0.458015267,0.916030534,20468,16,20,-0.879394531,-0.133448582,0.043891892,FALSE,,FALSE,,20468,,36
704.837,1.060382127,0.014648438,1.008056641,-0.070800781,-3.175572519,-0.27480916,0.610687023,20464,-9,11,-0.901367188,-0.053638906,0.024141806,FALSE,,FALSE,,20453,,36
704.842,1.065383982,0.0234375,0.996582031,-0.075195313,-3.114503817,-0.335877863,0.79389313,20463,-13,27,-0.901367188,-0.086400827,0.05925716,FALSE,,FALSE,,20453,,36
704.847,1.070385616,0.018554688,1.006835938,-0.072753906,-2.961832061,-0.030534351,0.610687023,20462,-4,52,-0.857421875,-0.012214879,0.114112939,FALSE,,FALSE,,20484,,36
704.852,1.075386916,0.010009766,1.006591797,-0.071533203,-2.992366412,-0.152671756,0.580152672,20463,-8,17,-0.879394531,0.301116588,0.037308108,FALSE,,FALSE,,20468,,36
704.857,1.080388754,0.015625,0.993164063,-0.073486328,-2.992366412,-0.152671756,0.610687023,20461,0,22,-0.857421875,0.566139447,0.048278551,FALSE,,FALSE,,20484,,36
704.862,1.085390461,0.020751953,1.001953125,-0.070068359,-2.93129771,-0.152671756,0.396946565,20464,12,119,-0.879394531,0.690632322,0.261156758,FALSE,,FALSE,,20468,,36
704.867,1.090393225,0.020996094,1.001220703,-0.069335938,-2.809160305,-0.213740458,0.916030534,20471,32,58,-0.857421875,0.714995134,0.127279817,FALSE,,FALSE,,20484,,36
704.872,1.095393747,0.014892578,0.995361328,-0.072021484,-2.687022901,-0.305343511,0.732824427,20478,28,15,-0.857421875,0.761439204,0.032917194,FALSE,,FALSE,,20484,,36
704.877,1.100395529,0.009765625,1.002685547,-0.072998047,-2.778625954,-0.27480916,0.79389313,20480,9,-41,-0.857421875,0.81831411,-0.089973664,FALSE,,FALSE,,20484,,36
704.882,1.105396848,0.013916016,1.000732422,-0.072265625,-2.65648855,-0.305343511,0.610687023,20482,8,-24,-0.857421875,0.789052912,-0.052667511,FALSE,,FALSE,,20484,,36
704.887,1.110398926,0.022216797,1.003417969,-0.069824219,-2.534351145,-0.27480916,0.824427481,20483,4,-6,-0.879394531,0.618641868,-0.013167568,FALSE,,FALSE,,20468,,36
704.892,1.115400208,0.018310547,0.998535156,-0.073242188,-2.534351145,-0.244274809,0.641221374,20483,5,-3,-0.857421875,0.371393862,-0.006583439,FALSE,,FALSE,,20484,,36
704.897,1.120402156,0.015136719,1.002441406,-0.068603516,-2.473282443,-0.152671756,0.519083969,20482,4,-3,-0.857421875,0.271242596,-0.006583439,FALSE,,FALSE,,20484,,36
704.902,1.125404012,0.014404297,1.002441406,-0.073730469,-2.41221374,-0.244274809,0.641221374,20482,0,-26,-0.879394531,0.185220571,-0.05705946,FALSE,,FALSE,,20468,,36
704.907,1.130406127,0.01171875,1.000488281,-0.070556641,-2.351145038,-0.213740458,0.488549618,20483,6,-9,-0.879394531,-0.061343152,-0.019751351,FALSE,,FALSE,,20468,,36
704.912,1.135407409,0.010009766,1.002685547,-0.072509766,-2.442748092,-0.091603053,0.732824427,20483,5,-8,-0.857421875,-0.214549268,-0.017555837,FALSE,,FALSE,,20484,,36
704.917,1.140409246,0.007080078,0.998046875,-0.075195313,-2.167938931,-0.213740458,0.702290076,20482,-2,-30,-0.901367188,-0.29557276,-0.065841289,FALSE,,FALSE,,20453,,36
704.922,1.145411028,0.012939453,0.999023438,-0.073974609,-2.290076336,-0.27480916,0.702290076,20482,3,-31,-0.879394531,-0.500306873,-0.068032433,FALSE,,FALSE,,20468,,36
704.927,1.150413402,0.015136719,0.998779297,-0.075927734,-2.106870229,-0.091603053,0.916030534,20482,5,-19,-0.857421875,-0.503165051,-0.041695112,FALSE,,FALSE,,20484,,36
704.932,1.155415277,0.006103516,1.002441406,-0.075927734,-2.076335878,-0.396946565,0.885496183,20480,-11,-108,-0.879394531,-0.288063202,-0.237016218,FALSE,,FALSE,,20468,,36
704.937,1.160416744,0.019775391,0.996826172,-0.068359375,-2.076335878,-0.091603053,0.702290076,20477,-6,-51,-0.879394531,-0.215223163,-0.111924325,FALSE,,FALSE,,20468,,36
704.942,1.165417896,0.021728516,1.002197266,-0.069580078,-2.290076336,-0.213740458,0.885496183,20480,22,9,-0.879394531,-0.239474448,0.019751351,FALSE,,FALSE,,20468,,36
704.947,1.170420437,0.015625,1.000488281,-0.071777344,-1.893129771,-0.061068702,1.06870229,20483,6,-45,-0.857421875,-0.147533258,-0.098751582,FALSE,,FALSE,,20484,,36
704.952,1.175422533,0.0078125,0.997070313,-0.071777344,-2.13740458,-0.335877863,1.06870229,20484,-3,-44,-0.857421875,0.099799178,-0.096557103,FALSE,,FALSE,,20484,,36
704.957,1.180424723,0.018554688,1.001220703,-0.071044922,-2.106870229,-0.213740458,1.007633588,20482,-4,-32,-0.857421875,0.338665981,-0.070223347,FALSE,,FALSE,,20484,,35
704.962,1.185425819,0.021728516,0.999511719,-0.071777344,-2.045801527,-0.122137405,0.977099237,20482,3,-16,-0.857421875,0.464657361,-0.035111674,FALSE,,FALSE,,20484,,35
704.967,1.190427601,0.017089844,0.997558594,-0.076904297,-1.923664122,-0.122137405,1.007633588,20484,6,-12,-0.857421875,0.508134592,-0.026333755,FALSE,,FALSE,,20484,,35
704.972,1.195429679,0.015380859,0.999267578,-0.075927734,-2.015267176,-0.27480916,0.946564885,20485,3,-2,-0.879394531,0.406941593,-0.004389189,FALSE,,FALSE,,20468,,35
704.977,1.200431387,0.017578125,1.000732422,-0.080078125,-1.984732824,-0.122137405,0.854961832,20484,1,2,-0.857421875,0.221093302,0.004388959,FALSE,,FALSE,,20484,,36
704.982,1.20543265,0.016601563,1.002441406,-0.080078125,-2.045801527,-0.213740458,0.916030534,20483,-7,1,-0.857421875,0.172395002,0.00219448,FALSE,,FALSE,,20484,,36
704.987,1.21043421,0.014404297,1.001953125,-0.080810547,-2.13740458,-0.244274809,0.977099237,20484,1,-23,-0.879394531,0.127313185,-0.050475676,FALSE,,FALSE,,20468,,36
704.992,1.215435769,0.020751953,1.001953125,-0.077880859,-2.198473282,-0.213740458,0.854961832,20482,-7,-8,-0.857421875,-8.46E-05,-0.017555837,FALSE,,FALSE,,20484,,36
704.997,1.220437458,0.015380859,1.004638672,-0.080566406,-2.473282443,-0.091603053,0.824427481,20484,6,-9,-0.879394531,-0.08178456,-0.019751351,FALSE,,FALSE,,20468,,36
705.002,1.225438907,0.015136719,0.999267578,-0.079101563,-2.259541985,-0.122137405,0.763358779,20483,-3,-38,-0.857421875,-0.127612922,-0.083390225,FALSE,,FALSE,,20484,,36
705.007,1.230441392,0.015869141,1.002929688,-0.078125,-2.229007634,-0.366412214,0.763358779,20482,-4,-17,-0.857421875,-0.058496447,-0.037306153,FALSE,,FALSE,,20484,,36
705.012,1.2354426,0.012207031,1.008056641,-0.074462891,-2.381679389,0.061068702,0.671755725,20483,2,-33,-0.857421875,0.07878771,-0.072417827,FALSE,,FALSE,,20484,,36
705.017,1.240445234,0.018554688,0.997558594,-0.075439453,-2.351145038,-0.213740458,0.824427481,20485,14,-14,-0.879394531,0.072248849,-0.030724325,FALSE,,FALSE,,20468,,36
705.022,1.245446127,0.016113281,1.006347656,-0.075439453,-2.106870229,-0.122137405,0.702290076,20484,1,-3,-0.879394531,-0.114262816,-0.006583784,FALSE,,FALSE,,20468,,36
705.027,1.250447668,0.013671875,0.999023438,-0.076416016,-2.442748092,-0.305343511,0.732824427,20483,-5,-1,-0.857421875,-0.224703231,-0.00219448,FALSE,,FALSE,,20484,,36
705.032,1.255449301,0.012695313,1,-0.075439453,-2.229007634,-0.305343511,0.79389313,20483,-6,-26,-0.857421875,-0.100969217,-0.05705647,FALSE,,FALSE,,20484,,36
705.037,1.260451731,0.01171875,1.000976563,-0.072753906,-2.320610687,-0.244274809,0.732824427,20483,0,-36,-0.857421875,0.074755967,-0.079001266,FALSE,,FALSE,,20484,,36
705.042,1.265453031,0.015869141,0.997314453,-0.074462891,-2.229007634,-0.061068702,0.885496183,20484,9,-17,-0.879394531,0.093195201,-0.037308108,FALSE,,FALSE,,20468,,36
705.047,1.270455443,0.009277344,1.001464844,-0.074951172,-2.076335878,-0.244274809,0.824427481,20484,8,-10,-0.879394531,-0.078979416,-0.021945946,FALSE,,FALSE,,20468,,36
705.052,1.275457317,0.008300781,1.000244141,-0.07421875,-2.198473282,-0.305343511,0.946564885,20485,-3,-4,-0.857421875,-0.183059182,-0.008777918,FALSE,,FALSE,,20484,,36
705.057,1.280458932,0.011962891,1.000732422,-0.077148438,-2.198473282,-0.244274809,0.946564885,20482,-10,-25,-0.857421875,-0.058591167,-0.05486199,FALSE,,FALSE,,20484,,36
705.062,1.285459992,0.014648438,1.002197266,-0.075683594,-2.259541985,-0.213740458,0.916030534,20483,-5,-36,-0.857421875,0.114200395,-0.079001266,FALSE,,FALSE,,20484,,36
705.067,1.290461681,0.015869141,1.001953125,-0.076904297,-2.198473282,-0.244274809,0.854961832,20484,6,-17,-0.857421875,0.215846416,-0.037306153,FALSE,,FALSE,,20484,,36
705.072,1.295463667,0.009521484,1.003173828,-0.077880859,-2.015267176,-0.305343511,0.977099237,20484,6,-8,-0.857421875,0.263697558,-0.017555837,FALSE,,FALSE,,20484,,36
705.077,1.300465615,0.013916016,1.000976563,-0.081054688,-2.076335878,-0.27480916,0.885496183,20484,3,1,-0.879394531,0.184946246,0.002194595,FALSE,,FALSE,,20468,,36
705.082,1.305466971,0.016845703,1.004394531,-0.080078125,-2.106870229,-0.061068702,0.885496183,20483,-3,6,-0.857421875,0.031324621,0.013166878,FALSE,,FALSE,,20484,,36
705.087,1.310468975,0.014160156,1.003417969,-0.081542969,-2.259541985,-0.244274809,0.977099237,20484,0,0,-0.857421875,0.018539718,0,FALSE,,FALSE,,20484,,36
705.092,1.315470868,0.012695313,0.999511719,-0.081298828,-2.198473282,-0.183206107,0.916030534,20483,-2,-25,-0.857421875,0.097107719,-0.05486199,FALSE,,FALSE,,20484,,36
705.097,1.320473372,0.016845703,1.002441406,-0.074707031,-2.290076336,-0.152671756,0.977099237,20483,2,-9,-0.857421875,0.139696427,-0.019750316,FALSE,,FALSE,,20484,,36
705.102,1.325474561,0.013183594,1.004882813,-0.076171875,-2.229007634,-0.091603053,1.007633588,20484,2,-6,-0.857421875,0.155788464,-0.013166878,FALSE,,FALSE,,20484,,36
